DESTINATION_LOC_ID,DESTINATION_DW_LOC_ID,ORIGIN_LOC_ID,ORIGIN_DW_LOC_ID,TRNSP_MODE_NM,TRNSP_MVMT_VAL,VHCL_LOAD_VAL,VHCL_UNLD_VAL,TPLN_IND,ORIGIN_CRU_ID,DESTINATION_CRU_ID,SYS_ID,DW_CRTD_DTM,DW_UPDT_DTM
01HWZ0XDASH1Q63ER7RWRZ1BJJ,d74e3fae-9a64-40ce-b9fb-d96dcd04ef2d,55864118-7324-400e-90c9-69c9223ff9fa,7b2a42f6-c45c-4688-818f-c3b2cb17e6e2,951d1d1f-eb07-4355-812f-572c80da2985,01HWZ0XDAV29EC0BKEQSY0SZJ2,01HWZ0XDAV9HFCNZJYJ1J14JBH,01HWZ0XDAVYR635JKQ9QHP1R4J,01HWZ0XDAVR0SKKMTHKFAQCG74,01HWZ0XDAWH5G78TDS1375CM8W,01HWZ0XDAW0F44E9FA31D21X0B,01HWZ0XDAWZTAEA3006BGZXZQR,01HWZ0XDAW8YRN2VMYVYBWF51W,01HWZ0XDAW2GWAW2BSFKJBFBFN
01HWZ0XDAXPRPJQEAA3WDZHADX,af0ab285-962c-46bb-9a19-68cfa10c414d,ef5c857f-2139-4034-9b88-9426311fccb6,564280ce-997b-4870-b9dd-e8728e7a2f91,02d06fea-a3f6-4d97-86f4-ba3a5109f4b1,01HWZ0XDAX9GYS03WD8HTTDCSJ,01HWZ0XDAX03AYH8JX775XAJYY,01HWZ0XDAXWPBK1B5FZQEG0W22,01HWZ0XDAXX253ZJTB8B2EXC86,01HWZ0XDAY5XDMN3MYA9QQ99QB,01HWZ0XDAYXZY6XSJ8341BKGZV,01HWZ0XDAY3PGQGXQC91CGXSV8,01HWZ0XDAYXM5GYKYX0R7EQT76,01HWZ0XDAYQMF70D92CAP1MX5V
01HWZ0XDAY717HVD2A5CHAMXNY,fbf05086-06a5-43ca-8eee-3346dfc58408,c70a71e0-b069-401e-a20d-eb24e88e1a54,7b6cdb73-1b9d-47da-a9d8-7c044b8cea02,7634cfdc-9919-49ff-9eb9-21c47a1b4c20,01HWZ0XDAZMYZKG62Z1AXX0ZF2,01HWZ0XDAZYXAGK67QGW18KBEC,01HWZ0XDAZHN47881525S5HMVD,01HWZ0XDAZY4C4N527VXSDCV54,01HWZ0XDB0V2TZ0CBDAVH4Y6ZE,01HWZ0XDB01Q6EVHM0A2GBQE73,01HWZ0XDB0MSYXJTMFCEK7BS2Z,01HWZ0XDB0SG648GC7A81NZGJN,01HWZ0XDB1Z9B0YWJ5QK452GGW
01HWZ0XDB19DGWZAGE1NJRXR1W,ab198368-a2c1-4ef6-b1ea-75ffe9089210,f7bcd256-7bc4-40f2-8547-080c6765e2b2,6e6d30a6-978c-4b5e-8526-e48d4856be32,e47c7dbd-9e7b-4380-bdb8-a7004e2bca32,01HWZ0XDB17DHKTMKJY1MMA3VY,01HWZ0XDB1RNWAQCD9VNJC39D0,01HWZ0XDB1R58JR43GQZ485KR9,01HWZ0XDB1JXWJDENSGVBPPN7C,01HWZ0XDB2YX31CEEJGJEE23S5,01HWZ0XDB2S6XR05CRFTPHNNNJ,01HWZ0XDB2XQGKKWBN7F62B2GD,01HWZ0XDB2TJ31NVMMQP7KHXKQ,01HWZ0XDB2HXH5RCN33MQ9XJCR
01HWZ0XDB2XM17RW1JFX1GA3WA,ab291b5b-5b9f-49a3-91e6-8f304bd23b6b,2c9256bc-1f38-4131-b1e6-664f05bebc27,38b6be02-ed6c-4143-a012-c59bb322867b,c3ffd654-dd6e-49cc-b675-50667fb98162,01HWZ0XDB33YDA0BTCPEARTKKX,01HWZ0XDB3E069ADVXJP7TY02Z,01HWZ0XDB31C1C0QEAN4TCBF3F,01HWZ0XDB3WG93J12QZRAT6W6P,01HWZ0XDB3B6NYC1EC1WNZZ77C,01HWZ0XDB3A8MWM4PP5SGT0GK0,01HWZ0XDB332CDK4V70MJHW1YC,01HWZ0XDB3MMQKV0T4GKPPGJQV,01HWZ0XDB471RRXGYYDVD3RP7F
01HWZ0XDB45SQ593XCK95TZ6FR,c63eea5a-42c8-4317-8575-e5fb61066ee4,5d014840-1561-4aca-85ba-545a100ca331,a89cabd6-8781-4456-a445-e54db54e6ee6,ca9b135b-32be-45b2-8e85-5822c5cfa73d,01HWZ0XDB5MNW1CHXYPK2TXN4A,01HWZ0XDB57KQ9FX143FX0TNDD,01HWZ0XDB5D03TARVVD50FAD97,01HWZ0XDB5EFS086A1T2DTNDMM,01HWZ0XDB5WEND4APET89BEYV8,01HWZ0XDB5EG79RFGND4BZCAN7,01HWZ0XDB5BHMDFTXDAFW651X7,01HWZ0XDB5Y83RYSTGH526N00B,01HWZ0XDB6ZZAA9D94YW05CJ9X
01HWZ0XDB6MDRMNT5PH8NZYVXC,9e325320-7032-4d3f-b4dd-20620561572b,66cc0084-c76a-4bcd-bad1-7b3bc2f17aed,896de620-1e09-4945-8a12-79c676f1c632,fc0ac3b2-e252-4ccc-93c6-76993ddbaa51,01HWZ0XDB6D0QJAC7TQ7XX9V4V,01HWZ0XDB6WJF0JEJRXMBJ8JCK,01HWZ0XDB6NRHFX4P116SYVBRS,01HWZ0XDB6BAN160YZV5HH3XZW,01HWZ0XDB78M1FHRGR8A2CA1SA,01HWZ0XDB7DHERS6RV04SZ45T5,01HWZ0XDB77KY9CB9ZZX7MP195,01HWZ0XDB7ZFPX6P1W2FNM524Y,01HWZ0XDB7XK44BHS6SQTESG3P
01HWZ0XDB70KZFHXTD6V5G9NMM,2a8ed70b-5fb7-46c7-9d2b-c07c8cd4b3a2,3b4acf41-a7d0-4dbb-8749-7e2d27a8bc16,668e07fa-b65f-4522-b8b7-785678746b37,287a7687-ecd8-4736-95d9-9ac593f2e164,01HWZ0XDB8QSWXAFVH66C5NWJZ,01HWZ0XDB8F8XWZFR4AZFKT9NF,01HWZ0XDB8ZTP5FE82SRK20N21,01HWZ0XDB853Y8BGHKMFCTSH2K,01HWZ0XDB86EHB4KAD78FTYNAE,01HWZ0XDB816KXMRGYDMVXF0KZ,01HWZ0XDB8WV8M3SZEHS4144VP,01HWZ0XDB9MBBPX6CTEX1N995D,01HWZ0XDB9NXH84P68546BQPMQ
01HWZ0XDB9GRJ2VRH0NP5ECWD4,a3b31ba5-7f60-45df-b153-6b8c257f3c5f,8e71e174-1918-43ef-bda6-1d2dbb99a4d5,dd60be38-3bd6-49db-b17c-b52742fc0c50,6899a5f7-7b27-486f-a4a8-25ccf52821ad,01HWZ0XDB9NJFWAHSKCD2SEA55,01HWZ0XDB9TPHEYAQQQBKM940V,01HWZ0XDB9F2XZWYMPDGJVGKCM,01HWZ0XDBAEABMF6HWNWW3MZYY,01HWZ0XDBAJNZFRXQMD9V9KAWY,01HWZ0XDBA133CH6A855HMMZF0,01HWZ0XDBAK7X0DB3CBVCMS1X6,01HWZ0XDBAHZNHRA3TN95WVH99,01HWZ0XDBA5F662JK9YNZZ474D
01HWZ0XDBAC4WNGZQTW6FHMBQ4,0facf84d-d5c7-4a63-b4d3-ef82efdcd2fe,b904f556-cf4c-445d-a1a5-de846058e70b,5b1b84c9-05b6-4f24-b659-f22338de5cc5,687f9196-4551-4aa4-9e20-ff3d56058317,01HWZ0XDBB47W06SS025DZEHM0,01HWZ0XDBB14J0TRGVDAEKN862,01HWZ0XDBBA71PRV2N6P8XSPD2,01HWZ0XDBBHTA5ATAA0ZQ7XTAB,01HWZ0XDBBHNSMDP1FMJV2B14G,01HWZ0XDBB51M8715H0T7E4K12,01HWZ0XDBBVAKWWF10DSA3H4WD,01HWZ0XDBCCFFC2J07ZKGTZ7RP,01HWZ0XDBCAGWMJNQG8WS7CW8V
01HWZ0XDBC6ERGNPA99JNERM91,a7a42cd7-45ec-4ade-a6c2-e6dc82eff8d6,44f7723e-e7d7-4826-aceb-7fa5e08eb4f3,1d603a54-7f79-4afa-a90d-4f62890d7a84,20c4c195-746b-46a6-afc0-7ace0f638e2e,01HWZ0XDBDCVBJHVEK64Q29TVM,01HWZ0XDBDCYV3NPNZQRT2NTVS,01HWZ0XDBDVYCTY0DY8CGQE90C,01HWZ0XDBDAWD2QYR6X8R61ZZX,01HWZ0XDBDP8M7K5PMCMYK428Q,01HWZ0XDBDB2DSNNSFNJ4VZE7S,01HWZ0XDBDTEZEWWCT73JTNSTJ,01HWZ0XDBEB0TH617B4NZHFDC6,01HWZ0XDBE43226PE6DSVNKMNM
01HWZ0XDBE3MGFG8M7T8W4QY90,85ecb2c1-2f2c-43b5-ad2c-a910c3bcfdaa,7529b9c9-849b-4e37-9c2f-114f442553f4,52671f60-7c11-4bf7-9379-5b1aaeb81b59,7c025c85-d49e-4371-a799-b0621db5b68e,01HWZ0XDBE0HTSF567BBETE63T,01HWZ0XDBEV6Z191QW1QS9JCQV,01HWZ0XDBEEM2N9YA0ZVKA2W65,01HWZ0XDBF7R595637WPY9YXZQ,01HWZ0XDBF1XBD8THTY1W85PK4,01HWZ0XDBFSTF3B5TPJBHKXW3B,01HWZ0XDBFAQ3W03X0ZZ3574Q7,01HWZ0XDBFBX7FHR8MB3V7Y6WH,01HWZ0XDBFK4GFMN6W5NGWPVHP
01HWZ0XDBFFRHE9WBCRHG65GVM,8dacb9cd-f7b3-407c-bd78-12f7a1b8d24a,ab41ddb2-e00f-4c96-9ce4-0d386492c191,7f081b39-5291-4a09-b789-b878684d2712,a896e5a3-93a0-4eec-8995-1b4f9fce3c41,01HWZ0XDBGSW3315YA1C4AXTMT,01HWZ0XDBG107SRP76BAWQ6R82,01HWZ0XDBGA0FA7Z17J5CHDAM7,01HWZ0XDBGPJ46088VME5QA956,01HWZ0XDBGQRJH1Z6T25ZVKHKY,01HWZ0XDBHSQEVEGWC47WSSYMB,01HWZ0XDBHP1MMGCX7C2701TBA,01HWZ0XDBHV29K6S1F8DMQ1RP3,01HWZ0XDBHN44MYG7YMP6PCBNP
01HWZ0XDBH9M73HVBAS0129WHG,0c922631-cf93-4625-9d23-befd79a3f65e,3f943947-8d23-42b1-9689-7323c6ec6db9,10db29dd-57f5-43b3-b927-83b71eca6902,75ff2d3e-0145-4fd0-91d2-c700534406e3,01HWZ0XDBH6FFWGZEKTQPFS1R9,01HWZ0XDBJWNH40F1B91SZZJE6,01HWZ0XDBJAPZJ2W6551TC9QSE,01HWZ0XDBJD0RWMZFX4QFHBRCC,01HWZ0XDBJ5HXG8APSKCSEYR7K,01HWZ0XDBJAT7PG18DNJ4DJYXE,01HWZ0XDBJV2JF9WNC1KY49JMR,01HWZ0XDBJ0KGBKE511BSNA0CC,01HWZ0XDBJZFPZD9KZWS4C3X9Y
01HWZ0XDBKAEJCASQGCM2ASHTM,e100212d-0a17-488e-96ba-21abf1d9abe3,bc70d9d9-463d-48ea-94fc-af129a525746,b9eabd3b-5723-4ca8-a6b6-df16971a74bf,75430b7a-ae19-4c54-9134-be0e704d96d2,01HWZ0XDBMQ8GDTPK5QM98RYTG,01HWZ0XDBM6N15X1ZXHH3VAQ83,01HWZ0XDBMKSS8E4674E7HTX6G,01HWZ0XDBM8WBBBWE5SPFMXYP8,01HWZ0XDBN9ZHGZ6ACGFR2FGDA,01HWZ0XDBNFAF8T8QDDGRPJ37F,01HWZ0XDBNTAYV67EDC331CD5Q,01HWZ0XDBN94GBTPGFXS1FNK1Y,01HWZ0XDBNT7JKTMQV0R64TFS0
01HWZ0XDBNVZ7XDDHBM9VT7TXC,e93101cc-e29b-4a3d-879c-44891b1e1a0d,5ca42439-9992-4eb2-80a1-96970497b26b,e45e9a95-3ed9-41df-b3f3-106cd9c23c5e,bb04b86d-f5f5-4ef4-a2cf-697bc68f5ed9,01HWZ0XDBPH39KHG4P2M86SSW9,01HWZ0XDBPFM55EJFWT8WHAT2E,01HWZ0XDBP2J8F8Q400H14H71H,01HWZ0XDBPV3XZXPHXF4SGTTCB,01HWZ0XDBPJ1EX6NGA5QRH6BMQ,01HWZ0XDBP03M7EBYJS2E2Q7WN,01HWZ0XDBPA0TCXEBE8ZVCQME0,01HWZ0XDBP30ABV5D0SVJ1VNZ6,01HWZ0XDBP983WXB4Z4MKNCSGW
01HWZ0XDBP1P36RH0XB5WHKQ7F,282068db-513b-4a47-b2db-b6f3f6174ea1,cd79109c-7943-4ef3-b285-9424cbcedc18,923929b0-9703-4206-a0ae-d40b3b8c21d5,a12c03dc-b57e-46a8-a7f9-10ca9501a610,01HWZ0XDBQ107S2GJF7JXSNG9E,01HWZ0XDBR7NHCYPRTPF1YA8BZ,01HWZ0XDBRTRB7N2TVJWJYB2ZH,01HWZ0XDBR7GSQMX77AQZE7PWN,01HWZ0XDBRJTT230G0VN0KNMT7,01HWZ0XDBREVQ9KZZ2JHEHF3CZ,01HWZ0XDBS2P48RS2CAFM9H7N3,01HWZ0XDBS9Q1ZE4YG63KA6NS4,01HWZ0XDBS4ZF2ETA2NAR7P7YY
01HWZ0XDBSEX3G9S6SFZ15ZR3E,8574109b-a84f-4afd-9ab3-4a872420958e,a6b6ee06-86f2-4e7a-865b-2e4744642b2e,7a6713a0-0eee-45fa-8779-1e2aa608534e,64b8e442-5464-44d8-ab90-b76a170d4ce9,01HWZ0XDBSD2FQGE6MP0TNGYEP,01HWZ0XDBSKNFY4XKSJ6TGFYEF,01HWZ0XDBTRA6YTBY0EMTJBB30,01HWZ0XDBTGAS45XRT0EW4RT11,01HWZ0XDBTVRK0PGN7MF6CD8HJ,01HWZ0XDBTE5QA0FH14T5RXNY1,01HWZ0XDBT4PAJ4GRKVKC0XTW2,01HWZ0XDBTKZ246R8YKA6GP92H,01HWZ0XDBTV86DH9S2QEVT78B8
01HWZ0XDBTN920RN008W7GG8S8,a0358301-44d0-49a3-ba3d-125e8d2e5e18,5f8a1d4f-ff8a-4ac2-ad68-d9f2317789cb,a12e2a48-64c8-49b1-9f95-6917e148b5fd,774ae912-1930-4f94-b9da-9b9d4c47be07,01HWZ0XDBVD8SGJJ7VER2HVN3S,01HWZ0XDBVH2JPCFND8D76PS8W,01HWZ0XDBV1BZT95R5AE7NJFCK,01HWZ0XDBWT3WEPWG3A0839R5H,01HWZ0XDBWSCSQS8W07VJ8GZDH,01HWZ0XDBWXHF175Z4SRJZT7DW,01HWZ0XDBWD8ZFAJVNYHDBQ0FN,01HWZ0XDBW3QQRKDPZA6EWHNTK,01HWZ0XDBXPPCYMG3V2Z5F2XW4
01HWZ0XDBXD0414N4TN2ZH9606,7716fb7e-6577-4c4b-8f4c-dddf0227dc5c,f000dc45-50ae-4210-afa5-0e3c864d2353,e691da21-9d10-49e4-b5f7-1409edbe6ba8,a2c9c08a-b42f-42b2-a7c1-3a572e2453f0,01HWZ0XDBXBFRB4GCRG0BKY7DT,01HWZ0XDBXBSGBKT4SW491Q5FB,01HWZ0XDBXVJT3TVX7883DKRPX,01HWZ0XDBXTAY54EYTERMN5BZD,01HWZ0XDBYG7RV9T3Z49JFBRD4,01HWZ0XDBYZH2D3JPBXQ7PCVK9,01HWZ0XDBYABJZ98K1VSBBQARX,01HWZ0XDBYC9CE38YNFNP65XH3,01HWZ0XDBYKJYFS0M6M2QJS7CM
01HWZ0XDBYQ7EFJHZATQYAFA1X,8a626514-70a2-4535-aa14-5022bcb9dc95,3fd973c6-6cc8-4b59-ad93-a88c2047f8f3,eb3103cc-f383-41e0-bedc-c7c9f06e3e2f,1a8d7cda-0cdd-4a16-af76-a3c0d2a1908d,01HWZ0XDBZH21WPPMWTRN05MWN,01HWZ0XDBZ9Q7GCPB0MJE5XA29,01HWZ0XDBZ0DVA87NJZVQQQNB4,01HWZ0XDBZX78VN3VDX8PX35VP,01HWZ0XDBZ2VWGB91MF1RTFCAN,01HWZ0XDC0GWA1QC6WH2QNFXF2,01HWZ0XDC0S58MQYFRTVYN8RMS,01HWZ0XDC0M3VQJ4EBFA1QZ1GF,01HWZ0XDC0WY0XCM9J7EXYEKD8
01HWZ0XDC1KVPSBHCQWSAKPJAQ,c343a7af-81e9-4c01-95b9-19373e8f1b18,b4b2c136-cbfc-43b8-a879-5815a02a28ba,a9110b50-249a-431d-8681-576380e6a019,82bdcfce-cbe0-4701-a71c-2ce55d0f92eb,01HWZ0XDC1ABG3J3504N555GAZ,01HWZ0XDC1P4SA0YKD40PE76DG,01HWZ0XDC1TGQRZAXRJXWWZA1V,01HWZ0XDC1AFR8VB4JZ1J384C0,01HWZ0XDC1D9B4Z0TR8RWG15TF,01HWZ0XDC1JF15ETS328SQHNNX,01HWZ0XDC273V1AF3RES1G1BXG,01HWZ0XDC2VFYXZ3NRJC8ZR7K6,01HWZ0XDC2SB6C7KFNTKAHVHND
01HWZ0XDC2A7AC103YZA82PJ2E,f14bf7ac-da27-47c7-81ca-e8b3e2d1be98,d4402379-99ea-48fd-9790-ddf665901136,6ab7414e-97fd-4000-8621-3c6382dc7e66,0070dcec-5855-43ec-b1c9-7a78f4c0937f,01HWZ0XDC2WGXYWKAN8TK0B6VA,01HWZ0XDC3GZXXFRZ0QQ2V5ZR4,01HWZ0XDC37SEPJQJWHW81W3PN,01HWZ0XDC3SKTJ3EBH3YGRRAWA,01HWZ0XDC3SJQTZMBHTS2AMXV9,01HWZ0XDC392CBT5DPR4AV12VF,01HWZ0XDC3SV062P87BP580CQY,01HWZ0XDC434BCTF3F5ZQTBB2Y,01HWZ0XDC4T6Y3XZ6N3VVRAVFP
01HWZ0XDC4TNS4DVHF5TC2ZNNB,8c5016be-d83d-4f1f-8320-cb0620c05d40,0d0aaa74-c4db-48c8-a61a-0f7831fa958e,f918fd17-b286-41a1-9663-17120daf20f0,a6e1d201-bfb4-48c6-ac69-67e0a6069b36,01HWZ0XDC5D6V8H7H98EM1YJZJ,01HWZ0XDC5XRGS68E9QRFXDPW4,01HWZ0XDC5MVK7KEDSA2201W4Y,01HWZ0XDC64W6V4D4ECYZ4H0VQ,01HWZ0XDC6WX56JB94QR7NE966,01HWZ0XDC63H7P88BYKZQ90888,01HWZ0XDC741ES4VHQ7EX0YYEH,01HWZ0XDC765VPZ64461F25Y7S,01HWZ0XDC7W238VYTZ6XQKR2XZ
01HWZ0XDC8HHFH7V5TDY8NZRPC,7d5e289f-6a9f-44ad-998c-77c4b9c68ced,d5adfec8-44ed-410d-8e60-f5f8f1eeb202,5158df7c-2331-4b6c-9d31-a62b72c4128e,de482c0e-3e79-4079-a624-5180aaf3fa37,01HWZ0XDC99MF843YNDRFTRZ3Y,01HWZ0XDC9JEN4RGGKNX9Z2ASE,01HWZ0XDC9QSE0JCQZPZJ0EYKF,01HWZ0XDC9G96H3NVB1951JF8Y,01HWZ0XDC9QKGBM8MPQW41PAC4,01HWZ0XDCAPQKN600MX54R0Y2H,01HWZ0XDCA5WZSFSRQT4HRS6V2,01HWZ0XDCAR3FBCGNMVP0YD4QR,01HWZ0XDCAG2X6SMF2CY4BFPXW
01HWZ0XDCA87AWYQ4T7M1HFJWK,23fe4e8e-d9ff-4fd6-81dd-7535a5feb1ca,49a5403b-07a3-493d-8c47-717e3c832fd7,974e17f3-9d05-4454-a5cc-e3974082a3a1,f896ca3c-98c4-4280-9a84-831ce49cf91a,01HWZ0XDCB9FWWSS04S85BBQXA,01HWZ0XDCB9YG1AB6G4Y3F1FRG,01HWZ0XDCCVF460XR4VHPTB2YW,01HWZ0XDCCRQ895YMC22X1PW5N,01HWZ0XDCC6ZSE3Y41GA8KHBQJ,01HWZ0XDCCNZK9AA3B60GF9XBJ,01HWZ0XDCCA00KQNH4YDNF0W2G,01HWZ0XDCDZH97HBXE6R4WPVQS,01HWZ0XDCDYZP38EQH7KM1VE0R
01HWZ0XDCDHEBJG8H4536XN8ST,8ff29c44-37c1-4ff0-ab92-eaacbd0f8de3,746ab01b-d7c0-44a9-bf92-c8017a1c4407,36a7c13d-c0cc-4aad-866d-2b6a25f8dc71,d6588a9d-edc7-48fb-a063-455336544626,01HWZ0XDCEHQ3CJGAMMSFS8ZK1,01HWZ0XDCEF9RQK4123317FJCW,01HWZ0XDCEAADDM9YQWKZH6XS1,01HWZ0XDCEYXP4XMJQ7ZD4KEKA,01HWZ0XDCEY24CQS1F5E14MNYC,01HWZ0XDCFQGAWM9CDVP5TQXQ8,01HWZ0XDCFW5EPBMRSBSH36Q6G,01HWZ0XDCFE7WF38416BSM7TCK,01HWZ0XDCF9DCSCDBSBJ3VJJK4
01HWZ0XDCFQ3XJAV7JBH6VKE0D,fa934910-cd19-4518-a672-73d472d2dbf1,009bcc5d-9e10-4279-aeca-c7c62d241bd5,5cf91d33-cf5d-4ef9-a89d-263cf8004039,17236978-bac2-497c-b8cd-26341791ca22,01HWZ0XDCG266B5Y472810N6T4,01HWZ0XDCH6VPQ0RY1WW074SJ2,01HWZ0XDCHRPHMCKSAE8V93G34,01HWZ0XDCHZW5P46FJ4KQR0HBY,01HWZ0XDCHSF05QWZVFVCT0FPD,01HWZ0XDCHBK624TSYEHBBWSJ9,01HWZ0XDCJSXH3MNZJTSMCA5VV,01HWZ0XDCJW4G8D7Y3CHFSBFBW,01HWZ0XDCJTPC75FGMVEB2KR9Y
01HWZ0XDCJGMHC8TXSKR62ZFVB,b9e0011e-f408-4c2b-a1a2-bc9f200c7fbe,33436f54-16a6-448e-98aa-aa7c6d678143,a6bb7c26-0c4d-4373-8228-be97f11091c2,efa08f4c-0896-4bdf-8303-f06969e1dc8a,01HWZ0XDCK6DKFV1K7HRT88FZ3,01HWZ0XDCK7SKJY5NE5ATP7ZJF,01HWZ0XDCK318T2GFG51H6P8ZH,01HWZ0XDCM0S15S905PHJYQYB5,01HWZ0XDCMFEAXNVHYBZE4HHXT,01HWZ0XDCM712C3XYNZZPT26X1,01HWZ0XDCM5TP12P1TSGYMQX2J,01HWZ0XDCMXPX2FMA57QKV83QF,01HWZ0XDCMTBCE19SZ3TYNS1AW
01HWZ0XDCNP3CBZN6YVNFYTGYF,7de936c3-766d-4391-ab22-3d4648b5a3e2,b340841f-3039-48f6-8006-5efa52d3efa9,a0b3e1ad-275d-4b90-88bd-f173eb1c4737,60779e56-4180-403e-8809-1479cd2edc4d,01HWZ0XDCPFRY7BPWAHT7T7TQB,01HWZ0XDCPTC5VT04MDRK3Q3SY,01HWZ0XDCPSJ7Q74TF29ESYG1Z,01HWZ0XDCPDQJD1NW876KX5E4K,01HWZ0XDCPJ2GY48F910J1QCB4,01HWZ0XDCPMAA3B8MD1ABNMTWE,01HWZ0XDCQGFRK8XENS6EBX7NV,01HWZ0XDCQR2RZY5N61N1RCKA8,01HWZ0XDCQA00627HRB8DJM8BY
01HWZ0XDCQ5NS1Z6FP95N64R9K,3d7e8993-ee97-4201-87e6-d924a88d9159,f4ef9678-68ef-4dca-9776-e658327e25e9,12486bdb-b93b-4ddf-a958-bef9eb98fa64,349f9670-b1bd-4d8b-822d-7aa86fd27d16,01HWZ0XDCR2VK7DRG5TGPKPRVB,01HWZ0XDCR7WW4NHJ8ZNY64487,01HWZ0XDCR1DDJS0XHTF8PZ6R3,01HWZ0XDCSGR3WB91TVRYTPX08,01HWZ0XDCS99EJ3QB5A4BEYX3F,01HWZ0XDCSZJHE1XGZNWD48PWC,01HWZ0XDCSD3EQE2CSFFZ80RJA,01HWZ0XDCSBZDVPQCKT1PV6NN4,01HWZ0XDCS1GS7X5C67YPG06VD
01HWZ0XDCT4MNNQDM55XN6Y3Z9,16c2a301-627e-469a-bb38-0201c3a7ff44,f571e395-5a44-40e4-a309-0eac459f4e32,e295a06d-d5e0-47c9-aa5f-36d053a72925,56617cde-4a1d-4f3a-9960-c95d2214813e,01HWZ0XDCTAVAMFW7ZQGTFYP9D,01HWZ0XDCV2WCVN65WMS7AMTSN,01HWZ0XDCVRJDFKC006KS7N70T,01HWZ0XDCV80MTTC1TFNP0QDJS,01HWZ0XDCVRAX1GSW2HQC6ZQZX,01HWZ0XDCVA65VGDPN3ZGVYJ57,01HWZ0XDCWSHRAEM1QSPZN7WSZ,01HWZ0XDCWE9H42XY7ZAW6XBY1,01HWZ0XDCWV92VSYNEV7XZV826
01HWZ0XDCWKJ0SESAA15AMAXXM,2c3fc7c3-ae34-4cdc-8275-d8f8522b91dd,0aca6d04-7125-4a1f-aae1-168856b2988e,1c4d7c94-c7ca-4249-8451-14d203b03d60,f74a0b2b-ba68-4ea2-845e-1bc8bb576cdc,01HWZ0XDCXEXD2VC3XERHQGRBB,01HWZ0XDCX86TZXZ3QEP1EH99W,01HWZ0XDCXBNAJACE5G9AYQ2NW,01HWZ0XDCYPGXWPCJM2FD1TX4H,01HWZ0XDCY2DFA5EE2WQ5Z633A,01HWZ0XDCYEYWFVM6AG40YSWC0,01HWZ0XDCY4VEYK5RDJ866G1J0,01HWZ0XDCY0RACSJ6KZCDZ47P9,01HWZ0XDCY0W07Y7YZ29SDJPNS
01HWZ0XDCZC2N0AF0W7FKSKZV9,4c744cc7-90db-410c-a2de-34780ea9b2ea,f71086d0-cd8a-4b2e-8403-9c1c2d377737,f3048590-1e51-4b01-8f9d-7312f67240ac,eb8eb9bd-c3aa-4ff8-ad9c-b7cb98350cbc,01HWZ0XDCZX89WWKEWK8CQF7JS,01HWZ0XDD049VRR9BPQ4RBR0E5,01HWZ0XDD0M75TBK454WVGWV25,01HWZ0XDD0K1HCY7CYHM9BPBT2,01HWZ0XDD0HMMVVE4CN3FWCRWG,01HWZ0XDD06P2FQDXGJJB60Y53,01HWZ0XDD1AX0NT92XDFJWYDDA,01HWZ0XDD1NWXPFX4TRZYVNT2N,01HWZ0XDD1YCW7AGYPV0VFV1G8
01HWZ0XDD172J8BDJMA57Z35XD,33125a77-5f8f-425a-b541-c99de9d0bbec,4c580578-e1d7-417f-8686-205729f5aeb7,005be4c4-48cd-4157-be62-00ba7789b091,4c3762d5-48af-415e-8de1-651cff6b341a,01HWZ0XDD2Z2V99B6W7EZVNYJE,01HWZ0XDD2C72FKAP9943HY0WM,01HWZ0XDD2APFS2D0BXSHRH0DH,01HWZ0XDD37GNNXSEEH0SCF3KH,01HWZ0XDD3R94Z7QG375FMFNZT,01HWZ0XDD36JS7TNNQESBRCHZR,01HWZ0XDD3BRAERCZEJGK19E2P,01HWZ0XDD3TEZZ33VH1Y07N12S,01HWZ0XDD37VBNHKJY512RNMVB
01HWZ0XDD4MSS9Z929A5WTD5DC,81e83a30-5890-482b-94a6-4d2f2491a5f5,8ef1df8c-94f8-48cc-8296-d84cca8f01e1,e1509cf3-3af0-4031-9ed9-ad253ec4a166,8107d928-b3ac-4280-942a-b31cafee0d4c,01HWZ0XDD4FBMM5PBKRNY9EM8T,01HWZ0XDD5M1V73337TWN74WXD,01HWZ0XDD5XGHBGHA4PGFFWHKN,01HWZ0XDD5PH1MK4CHBHQA2NT2,01HWZ0XDD523A0NSE6T5ER77Y1,01HWZ0XDD5K1NMBP4F305PC72G,01HWZ0XDD6512FZ9KTP5PVTESX,01HWZ0XDD64W5NMV200FQN7DPD,01HWZ0XDD6KMBGPJ8307DAT7FM
01HWZ0XDD6DWS0AQB85W2X7XQV,2af72776-2c46-4906-bb0c-1548fecabeb8,f2c5b9dd-b3f4-4feb-9013-c8eb29f72101,65bd6acc-313e-4990-acc4-c3bea0d04cf2,a4d87e11-c857-425a-b51b-4d071e910f15,01HWZ0XDD7FH2P9EGB38RX8Q2R,01HWZ0XDD76HJ6V0MV5BTPR8F0,01HWZ0XDD7DT0KQTZBJB3H56FV,01HWZ0XDD86A7MYY6YD0WJCXHD,01HWZ0XDD8AM4E45P2T87PPKFG,01HWZ0XDD8MX90DWQPWVK47MYA,01HWZ0XDD8Y0G4MNVEV9CEY014,01HWZ0XDD8PN5QG417PSWPQMJ2,01HWZ0XDD8EZY5FPGPB82FN9S5
